idx_kpr,sn_kpr,file_kpr,phase_kpr,low_wl_kpr,high_wl_kpr,snr_kpr,src_kpr
489,2003ch,sn2003ch-20030402.03-ldss2.flm,6.158736948532137,3650.0,9184.0,165.79809787466849,cfa
490,2003cq,sn2003cq-20030403.28-fast.flm,-6.348696339722682,3654.0,7246.0,12.332146665409203,cfa
491,2003cq,sn2003cq-20030407.36-fast.flm,-2.400116908916459,3654.0,7246.0,18.265039984735726,cfa
492,2003cq,sn2003cq-20030409.25-fast.flm,-0.5709955549413932,3654.0,7246.0,10.921451465670522,cfa
493,2003cq,sn2003cq-20030410.22-fast.flm,0.3677598489519876,3654.0,7246.0,16.079379721987657,cfa
494,2003cq,sn2003cq-20030411.25-fast.flm,1.36458259741377,3654.0,7246.0,11.042418939848798,cfa
495,2003du,sn2003du-20030505.30-fast.flm,-1.1307810934981186,3750.0,7442.0,175.9429063260242,cfa
496,2003du,sn2003du-20030508.30-fast.flm,1.8501883972728002,3750.0,7442.0,138.76508207942445,cfa
497,2003du,sn2003du-20030509.29-fast.flm,2.8339083292251788,3750.0,7442.0,171.00119944614644,cfa
498,2003fa,sn2003fa-20030609.38-fast.flm,-6.268815095910835,3628.0,7196.0,19.762518485376372,cfa
499,2003fa,sn2003fa-20030610.34-mmt.flm,-5.346082423101145,4042.0,7352.0,281.6482168661886,cfa
500,2003ic,sn2003ic-20030921.36-fast.flm,1.1698709447636975,3576.0,7092.0,22.784259700324544,cfa
501,2003it,sn2003it-20031019.18-fast.flm,-3.284586441592376,3682.0,7304.0,69.30780726094822,cfa
502,2003it,sn2003it-20031020.23-fast.flm,-2.2602871354791523,3682.0,7304.0,96.06995191098403,cfa
503,2003it,sn2003it-20031021.31-fast.flm,-1.2067221349138657,3682.0,7304.0,76.08576480306047,cfa
504,2003it,sn2003it-20031022.26-fast.flm,-0.2799751436668783,3682.0,7304.0,73.89531084978881,cfa
505,2003it,sn2003it-20031023.25-fast.flm,0.6857927735209253,3682.0,7304.0,82.03211412248473,cfa
506,2003it,sn2003it-20031024.24-fast.flm,1.6515606907087288,3682.0,7304.0,78.91873645005025,cfa
507,2003it,sn2003it-20031025.24-fast.flm,2.6270838393852856,3682.0,7304.0,117.39703296326614,cfa
508,2003it,sn2003it-20031026.25-fast.flm,3.612362219550595,3682.0,7304.0,47.679663846007585,cfa
509,2003it,sn2003it-20031028.34-fast.flm,5.651205600281191,3682.0,7304.0,104.27607851889732,cfa
510,2003it,sn2003it-20031029.21-fast.flm,6.499910739632351,3682.0,7304.0,58.9639427298107,cfa
511,2003iv,sn2003iv-20031019.38-fast.flm,-2.291389307045799,3650.0,7240.0,25.03848618171481,cfa
512,2003iv,sn2003iv-20031020.40-fast.flm,-1.3052217571751372,3650.0,7240.0,57.40944930185986,cfa
513,2003iv,sn2003iv-20031021.38-fast.flm,-0.35772744456202976,3650.0,7240.0,45.370761937130354,cfa
514,2003iv,sn2003iv-20031022.38-fast.flm,0.6091034866798548,3650.0,7240.0,29.1920759659872,cfa
515,2003iv,sn2003iv-20031023.35-fast.flm,1.5469294899856083,3650.0,7240.0,35.27621072699974,cfa
516,2003iv,sn2003iv-20031025.37-fast.flm,3.499927971098155,3650.0,7240.0,57.08948155798938,cfa
517,2003kc,sn2003kc-20031128.53-fast.flm,-5.57020294703386,3654.0,7248.0,23.515320781551317,cfa
518,2003kc,sn2003kc-20031203.49-fast.flm,-0.7694719970319962,3654.0,7248.0,76.56437238961297,cfa
519,2003kf,sn2003kf-20031202.36-fast.flm,-5.474553995083739,3746.0,7434.0,174.92466252738913,cfa
520,2003kf,sn2003kf-20031204.43-fast.flm,-3.419734997835699,3746.0,7434.0,193.60606360095795,cfa
521,2003u,sn2003U-20030201.55-fast.flm,-5.596392636292223,3670.0,7282.0,31.848463853270196,cfa
522,2003u,sn2003U-20030206.55-fast.flm,-0.7341922572350813,3670.0,7282.0,22.394258550399517,cfa
523,2003w,sn2003W-20030203.33-fast.flm,-6.343676077447285,3700.0,7342.0,50.830420215536634,cfa
524,2003w,sn2003W-20030204.27-fast.flm,-5.4221715939406945,3700.0,7342.0,44.51270587581569,cfa
525,2003w,sn2003W-20030206.32-fast.flm,-3.4125075607479944,3700.0,7342.0,51.077617747576966,cfa
526,2003w,sn2003W-20030207.40-fast.flm,-2.3537577286267535,3700.0,7342.0,54.78850600789585,cfa
527,2003w,sn2003W-20030209.35-fast.flm,-0.44212608730267927,3700.0,7342.0,51.61663903177894,cfa
528,2003w,sn2003W-20030210.35-fast.flm,0.5381978313265142,3700.0,7342.0,54.59289903521429,cfa
529,2004as,sn2004as-20040315.31-fast.flm,-6.250115177094495,3662.0,7262.0,47.679557268885475,cfa
530,2004as,sn2004as-20040316.35-fast.flm,-5.2414063341117885,3662.0,7262.0,49.81709156471159,cfa
531,2004as,sn2004as-20040317.39-fast.flm,-4.232697491129082,3662.0,7262.0,53.6108639285948,cfa
532,2004as,sn2004as-20040318.36-fast.flm,-3.291882512577564,3662.0,7262.0,55.6925162219672,cfa
533,2004as,sn2004as-20040319.28-fast.flm,-2.3995631514799207,3662.0,7262.0,48.32676959301928,cfa
534,2004as,sn2004as-20040320.38-fast.flm,-1.3326595675582111,3662.0,7262.0,22.519867391159895,cfa
535,2004as,sn2004as-20040321.27-fast.flm,-0.4694375769300687,3662.0,7262.0,56.930560611527675,cfa
536,2004as,sn2004as-20040323.26-fast.flm,1.46068799762684,3662.0,7262.0,59.5188872143265,cfa
537,2004as,sn2004as-20040324.34-fast.flm,2.5081933345641776,3662.0,7262.0,62.32875118764691,cfa
538,2004as,sn2004as-20040327.35-fast.flm,5.4276295051194205,3662.0,7262.0,20.420612573958138,cfa
539,2004as,sn2004as-20040328.22-fast.flm,6.271453248770247,3662.0,7262.0,32.21004593947113,cfa
540,2004bg,sn2004bg-20040411.39-fast.flm,-1.512191061032862,3696.0,7334.0,42.093250408398696,cfa
541,2004bg,sn2004bg-20040417.19-fast.flm,4.168319401392923,3696.0,7334.0,108.89842066341845,cfa
542,2004ef,sn2004ef-20040909.24-fast.flm,-6.139759550334627,3496.0,7196.0,28.698495077031104,cfa
543,2004ef,sn2004ef-20040910.27-fast.flm,-5.140714947358992,3486.0,7196.0,47.146703710839034,cfa
544,2004ef,sn2004ef-20040911.34-fast.flm,-4.102872495723218,3428.0,7138.0,48.64013263349571,cfa
545,2004ef,sn2004ef-20040912.28-fast.flm,-3.1911230522276006,3428.0,7138.0,52.15522722262142,cfa
546,2004ef,sn2004ef-20040914.18-fast.flm,-1.348225240909827,3428.0,7138.0,34.520249554007925,cfa
547,2004ef,sn2004ef-20040915.30-fast.flm,-0.26188547844711474,3430.0,7130.0,53.2151922618418,cfa
548,2004ef,sn2004ef-20040916.34-fast.flm,0.7468585866882628,3424.0,7136.0,48.04916343060485,cfa
549,2004ef,sn2004ef-20040917.27-fast.flm,1.6489085680170803,3428.0,7128.0,43.296553897273085,cfa
550,2004ef,sn2004ef-20040918.28-fast.flm,2.6285542466661753,3424.0,7136.0,24.268797885346405,cfa
551,2004ef,sn2004ef-20040922.22-fast.flm,6.45014233960868,3434.0,7134.0,41.52705761957244,cfa
552,2004fu,sn2004fu-20041110.17-fast.flm,-6.418882095899559,3502.0,7292.0,75.7800853666073,cfa
553,2004fu,sn2004fu-20041111.17-fast.flm,-5.428008045900055,3502.0,7292.0,77.533129882427,cfa
554,2004fu,sn2004fu-20041113.16-fast.flm,-3.45616868639585,3502.0,7286.0,51.78582235057828,cfa
555,2004fu,sn2004fu-20041119.07-fast.flm,2.3998969490974735,3502.0,7292.0,71.98194338224508,cfa
556,2004fu,sn2004fu-20041120.11-fast.flm,3.4304059610978235,3506.0,7292.0,27.262788824313567,cfa
557,2004fu,sn2004fu-20041121.09-fast.flm,4.4014625300933,3512.0,7296.0,14.446177325290762,cfa
558,2004gs,sn2004gs-20041213.44-fast.flm,-2.4838796019135625,3444.0,7162.0,44.538044712133214,cfa
559,2004gs,sn2004gs-20041215.48-fast.flm,-0.4983332116652493,3444.0,7162.0,36.43753433893352,cfa
560,2004gs,sn2004gs-20041216.49-fast.flm,0.48470691291295476,3450.0,7166.0,33.07138858381605,cfa
561,2004gs,sn2004gs-20041218.46-fast.flm,2.4021218093785497,3450.0,7168.0,40.977920692434694,cfa
562,2004gs,sn2004gs-20041219.42-fast.flm,3.336496581258859,3450.0,7168.0,26.532367069501902,cfa
563,2004gs,sn2004gs-20041220.44-fast.flm,4.329269776386557,3450.0,7168.0,39.34672160602415,cfa
564,2004l,sn2004L-20040127.40-fast.flm,3.59956836177052,3656.0,7254.0,51.93709725681183,cfa
565,2004l,sn2004L-20040128.37-fast.flm,4.539175818961389,3656.0,7254.0,55.995704484159404,cfa
566,2004l,sn2004L-20040130.33-fast.flm,6.4377640829728024,3656.0,7254.0,46.500352869757535,cfa
567,2005a,sn2005A-20050108.13-fast.flm,1.2354037876540043,3472.0,7220.0,29.498871081990085,cfa
568,2005a,sn2005A-20050110.11-ldss2.flm,3.178294573644782,3700.0,9322.0,13.87616652820809,cfa
569,2005am,sn2005am-20050303.30-fast.flm,-1.6092882322492141,3510.0,7302.0,53.46748417165117,cfa
570,2005am,sn2005am-20050308.25-fast.flm,3.301918148545974,3510.0,7302.0,124.3031925102644,cfa
571,2005am,sn2005am-20050309.25-fast.flm,4.294081053757706,3406.0,7196.0,129.71848458471467,cfa
572,2005am,sn2005am-20050310.21-fast.flm,5.246557442760103,3510.0,7302.0,119.03706901845402,cfa
573,2005am,sn2005am-20050311.23-fast.flm,6.258563606080113,3516.0,7300.0,135.57166155058837,cfa
574,2005bl,sn2005bl-20050416.34-fast.flm,-6.297482569381212,3456.0,7186.0,4.2096216096046675,cfa
575,2005bo,sn2005bo-20050418.21-fast.flm,0.46158580367291785,3490.0,7258.0,41.21386185465089,cfa
576,2005cf,sn2005cf-20050607.23-fast.flm,-5.065273269404514,3516.0,7312.0,194.8216534762322,cfa
577,2005cf,sn2005cf-20050608.25-fast.flm,-4.0518211833358055,3510.0,7312.0,211.21060347688234,cfa
578,2005cf,sn2005cf-20050609.27-fast.flm,-3.0383690972670974,3510.0,7312.0,215.762394632037,cfa
579,2005cf,sn2005cf-20050610.34-fast.flm,-1.9752379873684436,3510.0,7312.0,185.83294796884672,cfa
580,2005cf,sn2005cf-20050611.32-fast.flm,-1.001529120355016,3510.0,7312.0,168.1540310621911,cfa
581,2005cf,sn2005cf-20050612.36-fast.flm,0.031794575248562336,3510.0,7312.0,236.0476329543671,cfa
582,2005cf,sn2005cf-20050613.29-fast.flm,0.9558244184320448,3516.0,7312.0,178.19211804981924,cfa
583,2005cf,sn2005cf-20050614.31-fast.flm,1.9692765045007534,3520.0,7320.0,170.9972969128014,cfa
584,2005cf,sn2005cf-20050615.24-fast.flm,2.893306347684236,3516.0,7312.0,175.2684734044779,cfa
585,2005cf,sn2005cf-20050616.19-fast.flm,3.837207800402588,3524.0,7304.0,173.7530284901355,cfa
586,2005cf,sn2005cf-20050617.23-fast.flm,4.8705314960061665,3520.0,7312.0,171.7610570022788,cfa
587,2005el,sn2005el-20050927.47-fast.flm,-5.602467213843113,3486.0,7252.0,93.3631738804817,cfa
588,2005el,sn2005el-20050928.47-fast.flm,-4.617158171662033,3486.0,7252.0,110.18149651741832,cfa
589,2005el,sn2005el-20050929.48-fast.flm,-3.621996039057134,3486.0,7252.0,108.72705108495617,cfa
590,2005el,sn2005el-20051005.49-fast.flm,2.2997113044459954,3486.0,7252.0,118.94464284731453,cfa
591,2005el,sn2005el-20051007.48-fast.flm,4.260476298391507,3486.0,7252.0,69.16242174862569,cfa
592,2005eq,sn2005eq-20051005.41-fast.flm,-5.595849081169311,3440.0,7152.0,55.46548428690307,cfa
593,2005eq,sn2005eq-20051007.40-fast.flm,-3.6618894299837517,3440.0,7152.0,31.872530740716797,cfa
594,2005eq,sn2005eq-20051009.42-fast.flm,-1.6987746081784068,3440.0,7152.0,6.853735762516315,cfa
595,2005eq,sn2005eq-20051011.39-fast.flm,0.2157482625963181,3440.0,7152.0,63.427571994537054,cfa
596,2005eq,sn2005eq-20051012.33-fast.flm,1.1292769420540012,3440.0,7152.0,51.09642587731829,cfa
597,2005eu,sn2005eu-20051011.37-fast.flm,-5.134795632426792,3420.0,7110.0,58.54665898724833,cfa
598,2005hc,sn2005hc-20051030.32-fast.flm,5.329177581888563,3402.0,7030.0,36.41259210715344,cfa
599,2005hc,sn2005hc-20051031.29-fast.flm,6.256573034783723,3384.0,7030.0,23.577567210446137,cfa
600,2005iq,sn2005iq-20051107.21-fast.flm,-6.082919182278563,3432.0,7126.0,27.05776780993679,cfa
601,2005kc,sn2005kc-20051130.11-fast.flm,6.731223894710694,3500.0,7248.0,70.62998170227691,cfa
602,2005ke,sn2005ke-20051125.30-fast.flm,0.09254836398451229,3526.0,7324.0,146.85854056866077,cfa
603,2005ke,sn2005ke-20051127.27-fast.flm,2.052981450516126,3526.0,7324.0,92.86226264562535,cfa
604,2005ke,sn2005ke-20051201.29-fast.flm,6.053459119495581,3532.0,7324.0,167.27995509331893,cfa
605,2005ki,sn2005ki-20051202.52-fast.flm,1.1312716651263466,3478.0,7226.0,58.17748017251089,cfa
606,2005lz,sn2005lz-20051227.29-fast.flm,-4.423842403968263,3404.0,7044.0,25.709177650168268,cfa
607,2005m,sn2005M-20050201.30-fast.flm,-2.35518590997969,3468.0,7200.0,69.46876572355319,cfa
608,2005m,sn2005M-20050202.34-fast.flm,-1.3375733855241156,3468.0,7204.0,60.5222822919977,cfa
609,2005m,sn2005M-20050204.26-fast.flm,0.5410958904108449,3468.0,7200.0,52.02995035552739,cfa
610,2005m,sn2005M-20050209.33-fast.flm,5.501956947162028,3468.0,7200.0,31.43552840205751,cfa
611,2005mc,sn2005mc-20051227.37-fast.flm,-2.1731899756203963,3466.0,7176.0,48.92156328937403,cfa
612,2005mc,sn2005mc-20060104.38-fast.flm,5.639759622558691,3458.0,7178.0,26.060815935863424,cfa
613,2005na,sn2005na-20060104.34-fast.flm,-0.5368685461353767,3454.0,7170.0,52.034331619162714,cfa
614,2005na,sn2005na-20060107.32-fast.flm,2.3667036271233095,3454.0,7170.0,56.14497049968358,cfa
615,2005na,sn2005na-20060109.43-fast.flm,4.422588622281342,3464.0,7170.0,68.64776101156247,cfa
616,2006ac,sn2006ac-20060221.43-fast.flm,6.338541656485821,3520.0,7194.0,56.803065593160916,cfa
617,2006al,sn2006al-20060224.34-fast.flm,5.578504076882478,3462.0,6898.0,18.28695723360819,cfa
618,2006al,sn2006al-20060225.32-fast.flm,6.496236827489728,3324.0,6892.0,22.837284415433036,cfa
619,2006ax,sn2006ax-20060326.29-fast.flm,-6.333975582723125,3482.0,7236.0,105.3933487047783,cfa
620,2006ax,sn2006ax-20060402.30-fast.flm,0.5606158512653777,3480.0,7232.0,114.09855588148781,cfa
621,2006az,sn2006az-20060331.37-fast.flm,-0.5276763326440679,3440.0,7140.0,46.47658749160162,cfa
622,2006az,sn2006az-20060403.30-fast.flm,2.3144039148984943,3430.0,7130.0,4.644797769130995,cfa
623,2006bq,sn2006bq-20060427.35-fast.flm,6.925301275556433,3460.0,7194.0,33.20121031496123,cfa
624,2006bu,sn2006bu-20060505.19-fast.flm,6.835337650326413,3276.0,6800.0,10.203255365579752,cfa
625,2006cf,sn2006cf-20060519.25-fast.flm,1.6235387191411412,3398.0,7060.0,49.78148085004018,cfa
626,2006cf,sn2006cf-20060520.16-fast.flm,2.497234895619601,3398.0,7060.0,25.34321892731435,cfa
627,2006cf,sn2006cf-20060521.27-fast.flm,3.562952209775117,3398.0,7060.0,43.43103642151968,cfa
628,2006cf,sn2006cf-20060522.26-fast.flm,4.513456841329988,3396.0,7058.0,35.450273770983884,cfa
629,2006cf,sn2006cf-20060524.21-fast.flm,6.385662933773849,3390.0,7052.0,55.106066074249924,cfa
630,2006cj,sn2006cj-20060521.29-fast.flm,-2.9666974858492,3316.0,5546.0,11.309859206245854,cfa
631,2006cj,sn2006cj-20060522.29-fast.flm,-2.0299442538163612,3314.0,6884.0,21.76847856502374,cfa
632,2006cj,sn2006cj-20060523.33-fast.flm,-1.055720892501391,3316.0,6886.0,17.307219487593912,cfa
633,2006cj,sn2006cj-20060528.19-fast.flm,3.4968998151787507,3318.0,6888.0,29.940497533562446,cfa
634,2006cp,sn2006cp-20060604.24-fast.flm,-6.0931889123323835,3460.0,7192.0,62.643193633636784,cfa
635,2006cp,sn2006cp-20060617.21-fast.flm,6.594025759840715,3460.0,7192.0,83.57676689425801,cfa
636,2006cq,sn2006cq-20060531.27-fast.flm,-3.345298315336637,3376.0,7014.0,44.65083864439468,cfa
637,2006cz,sn2006cz-20060617.24-fast.flm,-6.038587060860736,3396.0,7056.0,39.88117455256944,cfa
638,2006cz,sn2006cz-20060619.26-fast.flm,-4.099635246689038,3394.0,7054.0,41.76711574764827,cfa
639,2006cz,sn2006cz-20060620.24-fast.flm,-3.158955653680855,3396.0,7056.0,39.97291652981479,cfa
640,2006d,sn2006D-20060126.51-fast.flm,4.95934959349634,3514.0,7298.0,127.50366305914966,cfa
641,2006em,sn2006em-20060902.41-fast.flm,6.001571770150345,3464.0,7222.0,36.35500596106686,cfa
642,2006eq,sn2006eq-20060902.26-fast.flm,4.687906440064382,3366.0,7014.0,15.774100299841566,cfa
643,2006et,sn2006et-20060918.36-fast.flm,2.357625711517024,3452.0,7198.0,61.21584696278589,cfa
644,2006et,sn2006et-20060922.37-fast.flm,6.278853045896054,3454.0,7200.0,41.552988435544194,cfa
645,2006gj,sn2006gj-20060920.43-fast.flm,-0.30730540808786416,3442.0,7166.0,36.714213100928774,cfa
646,2006gj,sn2006gj-20060924.46-fast.flm,3.6118110305136204,3434.0,7158.0,42.05340757549564,cfa
647,2006gr,sn2006gr-20060927.30-fast.flm,-6.3773623932779016,3416.0,7116.0,51.18668165272072,cfa
648,2006gr,sn2006gr-20060928.18-fast.flm,-5.526789658196145,3412.0,7112.0,51.77636473441602,cfa
649,2006gr,sn2006gr-20060929.13-fast.flm,-4.608557728278418,3412.0,7112.0,39.866484825260414,cfa
650,2006gr,sn2006gr-20060930.30-fast.flm,-3.4776826145814623,3412.0,7114.0,59.71231813845985,cfa
651,2006gr,sn2006gr-20061002.26-fast.flm,-1.5832251591672994,3416.0,7118.0,26.642072031088947,cfa
652,2006gr,sn2006gr-20061003.26-fast.flm,-0.616665232935153,3420.0,7122.0,15.193230302821792,cfa
653,2006gt,sn2006gt-20060925.36-fast.flm,2.7565849358351073,3386.0,7050.0,19.492604691541583,cfa
654,2006gt,sn2006gt-20060926.38-fast.flm,3.732875433941198,3382.0,7044.0,28.30826966931324,cfa
655,2006gt,sn2006gt-20060927.37-fast.flm,4.680451505640392,3382.0,7048.0,23.949761863437534,cfa
656,2006h,sn2006H-20060122.11-fast.flm,4.253481039811835,3494.0,7262.0,48.33102559563094,cfa
657,2006h,sn2006H-20060123.13-fast.flm,5.25940514382123,3500.0,7266.0,43.58088085353111,cfa
658,2006h,sn2006H-20060124.15-fast.flm,6.2653292478378,3496.0,7260.0,42.85822095791135,cfa
659,2006kf,sn2006kf-20061027.39-fast.flm,-5.053358412456326,3458.0,7210.0,39.796472836451706,cfa
660,2006le,sn2006le-20061101.43-fast.flm,-6.361113076845993,3470.0,7234.0,66.68085021715898,cfa
661,2006le,sn2006le-20061111.39-fast.flm,3.428238938816113,3470.0,7234.0,62.4406048724925,cfa
662,2006le,sn2006le-20061112.40-fast.flm,4.4209342737397614,3470.0,7234.0,44.659838537355604,cfa
663,2006le,sn2006le-20061114.38-fast.flm,6.367010276849479,3470.0,7234.0,57.062753548290296,cfa
664,2006lf,sn2006lf-20061030.41-fast.flm,-6.3304007279832835,3484.0,7266.0,30.435755825954317,cfa
665,2006lf,sn2006lf-20061031.42-fast.flm,-5.333564941386322,3484.0,7266.0,26.334983102554396,cfa
666,2006lf,sn2006lf-20061101.40-fast.flm,-4.366338138541489,3484.0,7266.0,51.56462093161396,cfa
667,2006lf,sn2006lf-20061111.36-fast.flm,5.4638444699301605,3484.0,7266.0,34.55671444216789,cfa
668,2006lf,sn2006lf-20061112.37-fast.flm,6.460680256534303,3484.0,7266.0,32.462877951882845,cfa
669,2006mo,sn2006mo-20061113.21-fast.flm,6.429110069220002,3404.0,7098.0,36.167532137881324,cfa
670,2006n,sn2006N-20060122.23-fast.flm,-2.4845283881984885,3494.0,7254.0,110.72557882280644,cfa
671,2006n,sn2006N-20060124.26-fast.flm,-0.4831027421483112,3496.0,7258.0,40.73441423438295,cfa
672,2006n,sn2006N-20060126.32-fast.flm,1.5479006228078807,3526.0,7246.0,79.87088972823281,cfa
673,2006n,sn2006N-20060127.24-fast.flm,2.4549506692924736,3494.0,7256.0,92.77144381231635,cfa
674,2006n,sn2006N-20060128.22-fast.flm,3.42115615359627,3494.0,7254.0,109.8932620552124,cfa
675,2006n,sn2006N-20060130.22-fast.flm,5.3930040807404325,3494.0,7258.0,106.47298426248938,cfa
676,2006n,sn2006N-20060131.22-fast.flm,6.378928044312514,3492.0,7256.0,115.47757231576841,cfa
677,2006oa,sn2006oa-20061121.09-fast.flm,-5.594339622641784,3336.0,6944.0,19.369064997083417,cfa
678,2006oa,sn2006oa-20061122.16-fast.flm,-4.584905660371043,3336.0,6944.0,15.221593495561452,cfa
679,2006oa,sn2006oa-20061123.13-fast.flm,-3.669811320754168,3334.0,6944.0,29.37249626520699,cfa
680,2006oa,sn2006oa-20061125.08-fast.flm,-1.8301886792406152,3332.0,6942.0,24.511763733661866,cfa
681,2006oa,sn2006oa-20061127.10-fast.flm,0.07547169811485493,3332.0,6942.0,21.730106008184904,cfa
682,2006ot,sn2006ot-20061124.23-fast.flm,-1.5620548855728789,3360.0,6994.0,22.57320237961641,cfa
683,2006ot,sn2006ot-20061127.30-fast.flm,1.3531478492098665,3352.0,6986.0,22.293342616607397,cfa
684,2006s,sn2006S-20060128.50-fast.flm,-5.904455179814904,3436.0,7130.0,48.13978286563231,cfa
685,2006s,sn2006S-20060129.51-fast.flm,-4.925869729925226,3438.0,7132.0,59.47521238947412,cfa
686,2006s,sn2006S-20060131.49-fast.flm,-3.0074546895552565,3436.0,7130.0,54.93237370217591,cfa
687,2006s,sn2006S-20060202.47-fast.flm,-1.0890396491782384,3436.0,7132.0,65.91361518200414,cfa
688,2006s,sn2006S-20060203.47-fast.flm,-0.1201431641409069,3436.0,7132.0,69.28904726091076,cfa
689,2006s,sn2006S-20060204.47-fast.flm,0.8487533208964246,3436.0,7132.0,74.85329937010307,cfa
690,2006s,sn2006S-20060206.48-fast.flm,2.7962352558234347,3436.0,7132.0,34.856477481419866,cfa
691,2006s,sn2006S-20060207.43-mmt.flm,3.71668691660608,3542.0,8040.0,47.6031448806165,cfa
692,2006sr,sn2006sr-20061222.12-fast.flm,-0.5731638252578107,3450.0,7190.0,68.37473155576205,cfa
693,2006sr,sn2006sr-20061224.09-fast.flm,1.350401312315068,3448.0,7188.0,72.32771616701287,cfa
694,2006sr,sn2006sr-20061225.12-fast.flm,2.35612318628358,3448.0,7188.0,62.86917362242312,cfa
695,2006sr,sn2006sr-20061226.13-fast.flm,3.342316480164066,3448.0,7186.0,72.66478582288944,cfa
696,2006sr,sn2006sr-20061227.09-fast.flm,4.279688323856459,3448.0,7188.0,29.909996350585995,cfa
697,2006x,sn2006X-20060221.40-fast.flm,1.43945724404134,3526.0,7322.0,179.7227683403518,cfa
698,2006x,sn2006X-20060222.41-fast.flm,2.4441924316602543,3526.0,7322.0,187.41296755137384,cfa
699,2006x,sn2006X-20060224.36-fast.flm,4.384027694878083,3534.0,7332.0,219.06248013456826,cfa
700,2006x,sn2006X-20060225.36-fast.flm,5.378815009350248,3528.0,7324.0,200.99394174323544,cfa
701,2006x,sn2006X-20060226.32-fast.flm,6.333810831242659,3528.0,7326.0,172.54345309185658,cfa
702,2007a,sn2007A-20070109.12-fast.flm,-3.5424245403554404,3468.0,7234.0,67.92184749436458,cfa
703,2007a,sn2007A-20070110.14-fast.flm,-2.539573296626408,3468.0,7234.0,91.07618789381326,cfa
704,2007a,sn2007A-20070117.11-fast.flm,4.313243535544632,3472.0,7240.0,67.01028711782463,cfa
705,2007ae,sn2007ae-20070225.54-fast.flm,2.4821798838202884,3316.0,6912.0,18.93122629026441,cfa
706,2007ae,sn2007ae-20070226.53-fast.flm,3.412292709322632,3494.0,6916.0,5.539672430695716,cfa
707,2007af,sn2007af-20070309.47-fast.flm,-5.196605746201302,3512.0,7322.0,183.42655268612353,cfa
708,2007af,sn2007af-20070310.46-fast.flm,-4.211985710080701,3514.0,7326.0,241.1353079756482,cfa
709,2007af,sn2007af-20070311.45-fast.flm,-3.2273656739601018,3514.0,7326.0,226.3141492932279,cfa
710,2007af,sn2007af-20070312.44-fast.flm,-2.2427456378322654,3512.0,7324.0,159.06398549010657,cfa
711,2007af,sn2007af-20070313.45-fast.flm,-1.2382342878537864,3514.0,7326.0,244.8922470215532,cfa
712,2007af,sn2007af-20070314.44-fast.flm,-0.2536142517259501,3514.0,7326.0,278.23146952496995,cfa
713,2007af,sn2007af-20070315.39-fast.flm,0.6912231566716551,3516.0,7328.0,228.82461050148152,cfa
714,2007af,sn2007af-20070317.42-fast.flm,2.7101915135684074,3512.0,7324.0,232.7190593698949,cfa
715,2007af,sn2007af-20070318.41-fast.flm,3.6948115496962437,3512.0,7324.0,244.39300653220886,cfa
716,2007af,sn2007af-20070319.42-fast.flm,4.699322899674723,3514.0,7326.0,136.02558539462999,cfa
717,2007af,sn2007af-20070320.48-fast.flm,5.75356253431599,3514.0,7324.0,218.58111172120255,cfa
718,2007al,sn2007al-20070312.31-fast.flm,2.7920073109896326,3490.0,7276.0,42.382981517536784,cfa
719,2007al,sn2007al-20070313.23-fast.flm,3.7009410428102463,3492.0,7278.0,66.11590899311531,cfa
720,2007al,sn2007al-20070314.26-fast.flm,4.718551633863014,3492.0,7276.0,62.50570552491704,cfa
721,2007al,sn2007al-20070315.23-fast.flm,5.676883938060573,3492.0,7278.0,58.014464967583194,cfa
722,2007au,sn2007au-20070319.26-fast.flm,-5.401809160244537,3462.0,7216.0,57.99351535097904,cfa
723,2007au,sn2007au-20070320.20-fast.flm,-4.480767874083817,3462.0,7216.0,49.44885172902188,cfa
724,2007au,sn2007au-20070321.14-fast.flm,-3.559726587915968,3462.0,7216.0,46.86629777316685,cfa
725,2007au,sn2007au-20070326.15-fast.flm,1.3492275011174069,3456.0,7216.0,27.759865526991366,cfa
726,2007ax,sn2007ax-20070326.21-fast.flm,-1.2503997505141593,3506.0,7316.0,63.268084912948716,cfa
727,2007ax,sn2007ax-20070327.26-fast.flm,-0.2075723175948677,3506.0,7316.0,53.02457781585473,cfa
728,2007bc,sn2007bc-20070407.24-fast.flm,-2.2942789968693096,3458.0,7210.0,60.81276075095403,cfa
729,2007bc,sn2007bc-20070414.27-fast.flm,4.5924764890229675,3462.0,7214.0,50.53377683111025,cfa
730,2007bc,sn2007bc-20070416.21-fast.flm,6.492946708460985,3458.0,7214.0,56.8504850731615,cfa
731,2007bd,sn2007bd-20070412.18-fast.flm,-4.171080251586864,3426.0,7146.0,36.681545770227096,cfa
732,2007bd,sn2007bd-20070415.20-fast.flm,-1.2416238888495499,3428.0,7142.0,59.35578396270091,cfa
733,2007bd,sn2007bd-20070418.22-fast.flm,1.6878324738948216,3422.0,7142.0,34.92049874466054,cfa
734,2007ca,sn2007ca-20070510.23-fast.flm,3.4820218802352882,3482.0,7260.0,83.91092657461985,cfa
735,2007ca,sn2007ca-20070512.27-fast.flm,5.49372526048233,3478.0,7258.0,77.77829760419367,cfa
736,2007ca,sn2007ca-20070513.21-fast.flm,6.4206866219739185,3486.0,7264.0,42.492533430475156,cfa
